Gender,Height,Weight,Height (cm),Weight (kg)
Male,63.15013091,154.801973,160.4013325,70.21693655
Male,68.31325793,175.2266486,173.5156751,79.48140598
Male,71.52842429,192.0729468,181.6821977,87.12275207
Male,68.51188934,175.4331058,174.0201989,79.57505333
Male,66.6154889,165.3501008,169.2033418,75.00148291
Male,68.06686658,187.0383447,172.8898411,84.83909686
Male,70.28737622,203.531509,178.5299356,92.32026421
Male,67.92221313,177.0213348,172.5224213,80.29546128
Male,71.45193004,199.2344387,181.4879023,90.37114753
Male,68.08894311,173.8287649,172.9459155,78.84733715
Male,69.14577478,184.4878335,175.6302679,83.68220538
Male,69.83297043,196.3477833,177.3757449,89.06178371
Male,71.77502317,189.6393057,182.3085589,86.01887196
Male,67.90799543,199.479458,172.4863084,90.48228631
Male,66.34148305,166.1074671,168.5073669,75.34501821
Male,69.20342853,186.3937623,175.7767085,84.54671943
Male,67.77700873,179.7840841,172.1536022,81.54862226
Male,71.28373588,211.6275377,181.0606891,95.99255807
Male,75.33084652,240.4408159,191.3403502,109.0620306
Male,68.1714042,174.873337,173.1553667,79.32114667
Male,66.75241965,176.1002667,169.5511459,79.87767219
Male,68.54089462,190.1312339,174.0938723,86.24200666
Male,66.72049284,169.6840868,169.4700518,76.96734432
Male,72.44798372,213.2391086,184.0178786,96.72355374
Male,65.24163708,152.2236965,165.7137582,69.04745096
Male,67.12949751,155.5207128,170.5089237,70.54295117
Male,65.11617204,153.1280671,165.395077,69.45766623
Male,63.75082807,154.6660087,161.9271033,70.1552642
Male,65.45246396,174.9103282,166.2492585,79.33792557
Male,66.99014053,160.1789715,170.1549569,72.65590006
Male,67.3093047,195.0121295,170.9656339,88.45594186
Male,65.00189643,157.5590241,165.1048169,71.46751284
Male,67.69910171,185.0067766,171.9557183,83.91759379
Male,67.26673585,178.6346845,170.857509,81.0272638
Male,68.21137388,174.898717,173.2568896,79.33265884
Male,67.22246749,176.5382322,170.7450674,80.0763298
Male,70.03000953,208.2727386,177.8762242,94.47084806
Male,68.28416312,185.5375972,173.4417743,84.1583698
Male,68.39148324,181.6953354,173.7143674,82.41555058
Male,71.92934009,215.04966,182.7005238,97.54480536
Male,69.13169187,167.8257649,175.5944974,76.12442436
Male,69.85933144,202.8059751,177.4427019,91.99116785
Male,68.54184169,180.3532255,174.0962779,81.80678026
Male,68.85701105,176.6424219,174.8968081,80.12358943
Male,73.59653263,229.5546366,186.9351929,104.1241467
Male,68.33260484,195.8768153,173.5648163,88.84815639
Male,68.26273943,183.0789534,173.3873582,83.04314862
Male,71.43330454,196.380704,181.4405935,89.07671628
Male,71.27924281,192.675508,181.0492767,87.39606904
Male,67.1722775,168.183015,170.6175848,76.28647013
Male,68.42215022,178.1714101,173.7922616,80.81712625
Male,69.46944682,202.6498235,176.4523949,91.92033872
Male,69.37071992,175.9371484,176.2016286,79.80368303
Male,65.07828939,163.6724806,165.2988551,74.24052781
Male,70.3198276,190.0478797,178.6123621,86.20419783
Male,70.12003003,192.5539562,178.1048763,87.34093409
Male,68.66078513,182.3590433,174.3983942,82.71660316
Male,68.43166034,166.1145086,173.8164173,75.34821217
Male,71.18938408,202.7827357,180.8210356,91.98062666
Male,67.99189545,179.3905638,172.6994144,81.37012461
Male,65.34446344,174.258683,165.9749371,79.04234453
Male,68.91988117,189.9185711,175.0564982,86.14554449
Male,69.59855127,186.898569,176.7803202,84.7756957
Male,71.64834487,211.2403332,181.986796,95.81692521
Male,66.32905726,175.6835879,168.4758054,79.68866999
Male,67.63532327,196.6247889,171.7937211,89.18743124
Male,66.88782311,181.5670857,169.8950707,82.35737754
Male,67.49301159,171.6060633,171.4322494,77.83913746
Male,68.48641203,172.546072,173.9554866,78.2655179
Male,74.6774709,218.8450257,189.6807761,99.2663529
Male,64.31806112,157.7830207,163.3678752,71.56911595
Male,68.60210042,191.9589002,174.2493351,87.07102146
Male,72.49958356,212.9703033,184.1489422,96.6016258
Male,72.55374162,222.361125,184.2865037,100.8612274
Male,64.41603493,158.0881777,163.6167287,71.70753271
Male,71.68752674,202.8215431,182.0863179,91.99822938
Male,69.68991347,177.9888162,177.0123802,80.7343031
Male,68.2076337,184.0279772,173.2473896,83.47361822
Male,70.04706551,179.7234884,177.9195464,81.52113656
Male,70.65443879,184.3836032,179.4622745,83.63492735
Male,67.27264528,190.30285,170.872519,86.31985032
Male,64.79438867,153.6261196,164.5777472,69.68357882
Male,70.51884172,202.4685999,179.117858,91.83813714
Male,68.90271401,191.8358247,175.0128936,87.01519542
Male,71.22952896,182.8087315,180.9230036,82.92057816
Male,70.68894333,186.7923627,179.5499161,84.72752137
Male,67.95292159,171.2171413,172.6004208,77.66272557
Male,73.92142853,211.1630545,187.7604285,95.7818722
Male,66.18357528,180.1120604,168.1062812,81.6973897
Male,65.31599882,189.4207282,165.902637,85.91972693
Male,70.14231466,175.1804902,178.1614792,79.46046891
Male,58.40690493,121.3383226,148.3535385,55.0380924
Male,72.45072137,201.9195631,184.0248323,91.58909848
Male,67.49526034,165.2502638,171.4379613,74.95619766
Male,67.00180414,165.6033214,170.1845825,75.11634177
Male,68.1047853,186.9080199,172.9861547,84.77998257
Male,68.25414488,178.9296041,173.365528,81.16103698
Male,68.60584729,169.5481317,174.2588521,76.90567617
Male,72.11910358,205.4912294,183.1825231,93.20917774
Male,67.23697838,175.9086498,170.7819251,79.79075628
Male,72.69337874,203.4535958,184.641182,92.28492345
Male,63.17565499,139.1329764,160.4661637,63.10960504
Male,66.57077256,189.8437093,169.0897623,86.11158781
Male,72.90065123,222.5090549,185.1676541,100.9283272
Male,74.52945456,225.5400789,189.3048146,102.3031755
Male,69.42855741,169.5746208,176.3485358,76.91769141
Male,72.78376608,201.6680396,184.8707658,91.47500942
Male,70.29481492,191.9866127,178.5488299,87.08359163
Male,72.21229709,188.9359093,183.4192346,85.69981698
Male,70.38774653,181.0023589,178.7848762,82.10122198
Male,71.57377752,215.2974474,181.7973949,97.65719978
Male,67.564457,168.5404165,171.6137208,76.44858458
Male,67.51248465,186.2912762,171.481711,84.50023255
Male,72.8754443,190.3419208,185.1036285,86.33757252
Male,67.65278593,165.1037698,171.8380763,74.88974917
Male,61.76725898,146.3969727,156.8888378,66.40449565
Male,69.16223083,179.8177682,175.6720663,81.56390111
Male,65.65950483,151.6274343,166.7751423,68.77699119
Male,65.85452521,160.1119988,167.270494,72.62552176
Male,69.76886219,186.3328433,177.21291,84.51908708
Male,67.01218541,166.6316658,170.2109509,75.58279057
Male,67.6684485,193.3040688,171.8778592,87.68117919
Male,74.97523083,214.4954893,190.4370863,97.29343797
Male,73.50425938,188.8758935,186.7008188,85.6725943
Male,65.67364341,170.0627941,166.8110543,77.1391229
Male,67.1658594,182.6803524,170.6012829,82.86234642
Male,70.37860781,193.9450869,178.7616638,87.97193984
Male,70.79827074,198.3880008,179.8276077,89.98721006
Male,71.22176347,204.3599175,180.9032792,92.69602372
Male,66.75286629,163.6906888,169.5522804,74.24878692
Male,69.35945795,185.2848072,176.1730232,84.04370627
Male,63.00957342,135.6308771,160.0443165,61.52108082
Male,67.07696905,182.5552848,170.3755014,82.80561673
Male,71.17115346,213.4572326,180.7747298,96.82249306
Male,66.66156475,172.0145383,169.3203745,78.02441846
Male,68.50294349,195.0453193,173.9974765,88.47099647
Male,70.09954493,181.9560015,178.0528441,82.53378663
Male,69.59979495,208.9487746,176.7834792,94.77749258
Male,70.69500104,192.0257859,179.5653026,87.10136026
Male,71.20856581,204.242177,180.8697572,92.64261756
Male,74.65054027,213.3205204,189.6123723,96.76048151
Male,72.19748951,199.4919886,183.3816233,90.48797009
Male,66.37565644,175.6913553,168.5941674,79.69219322
Male,65.82763578,192.8816405,167.2021949,87.48956909
Male,67.68321858,192.1500419,171.9153752,87.15772181
Male,71.22017787,210.4565046,180.8992518,95.46138684
Male,73.10336405,214.3721615,185.6825447,97.23749747
Male,68.17396371,179.0703394,173.1618678,81.22487339
Male,67.88451532,182.2263312,172.4266689,82.65640604
Male,66.78580356,186.3047356,169.635941,84.50633764
Male,65.94111937,181.0691758,167.4904432,82.13152959
Male,65.38862848,165.5462129,166.0871163,75.09043782
Male,70.29443985,183.8239454,178.5478772,83.38107106
Male,66.76546742,168.0745119,169.5842873,76.23725402
Male,67.4142774,183.8392214,171.2322646,83.38800012
Male,69.02190109,198.6229896,175.3156288,90.09379908
Male,66.73075455,174.156893,169.4961166,78.99617342
Male,65.09196082,160.4707359,165.3335805,72.78824202
Male,72.72580656,225.9846841,184.7235487,102.5048448
Male,70.53466725,203.7632915,179.1580548,92.42539893
Male,68.47458526,183.3751339,173.9254466,83.17749374
Male,67.9304599,178.9659638,172.5433681,81.17752944
Male,71.54280818,212.4435101,181.7187328,96.36267664
Male,70.03504268,193.7754773,177.8890084,87.89500631
Male,67.54359718,187.3541591,171.5607368,84.98234773
Male,70.93092939,188.7038853,180.1645607,85.59457273
Male,72.49517682,225.3785903,184.1377491,102.2299255
Male,69.96988584,203.2756946,177.72351,92.20422887
Male,66.42865193,176.2182046,168.7287759,79.93116787
Male,70.4179703,190.3244396,178.8616446,86.32964322
Male,71.3870199,198.8226474,181.3230305,90.18436229
Male,62.43027625,152.8413408,158.5729017,69.32760946
Male,72.17530912,188.6306572,183.3252852,85.56135708
Male,67.83000134,172.776569,172.2882034,78.37006948
Male,70.43634738,196.1755535,178.9083224,88.98366167
Male,68.41676724,188.1177003,173.7785888,85.32868394
Male,71.48344023,209.9147415,181.5679382,95.21564743
Male,72.153511,196.538474,183.269918,89.14827951
Male,68.90865204,185.0551325,175.0279762,83.93952768
Male,66.02230554,167.3788165,167.6966561,75.92169215
Male,74.21052139,204.7593437,188.4947243,92.87720022
Male,64.58526339,157.5566115,164.046569,71.46641854
Male,71.87001108,219.1978779,182.5498282,99.42640385
Male,63.95849617,138.5765641,162.4545803,62.85722087
Male,65.5200758,166.4221092,166.4209925,75.48773737
Male,71.97369338,205.85637,182.8131812,93.37480258
Male,67.36664012,167.9375313,171.1112659,76.17512069
Male,66.42424798,169.4056189,168.7175899,76.84103349
Male,71.58552406,193.9786226,181.8272311,87.98715139
Male,72.76032466,219.5212538,184.8112246,99.57308454
Male,68.80992256,186.9088165,174.7772033,84.7803439
Male,68.37909795,179.6324907,173.6829088,81.47986073
Male,70.47481471,193.6474561,179.0060294,87.8369369
Male,70.04064053,199.0376791,177.9032269,90.28189892
Male,70.17830705,198.3676122,178.2528999,89.97796196
Male,72.83143442,206.6653137,184.9918434,93.74173296
Male,66.41622584,177.6768805,168.6972136,80.59281159
Male,73.80176657,218.9797258,187.4564871,99.32745176
Male,64.27649307,159.7386681,163.2622924,72.45618193
Male,66.72444457,182.1984059,169.4800892,82.64373933
Male,70.41492125,192.6830615,178.8539,87.39949522
Male,65.39918209,146.14673,166.1139225,66.29098757
Male,68.2152298,183.1433826,173.2666837,83.0723732
Male,68.51488725,169.1350738,174.0278136,76.7183164
Male,66.66977504,180.4687419,169.3412286,81.85917755
Male,73.68336434,213.5466868,187.1557454,96.86306878
Male,70.37207446,192.0782512,178.7450691,87.12515813
Male,67.85145907,181.7188851,172.342706,82.42623252
Male,70.55512567,205.989402,179.2100192,93.43514484
Male,66.81402603,186.3248398,169.7076261,84.51545674
Male,74.217091,222.8298506,188.5114111,101.0738376
Male,67.67287524,173.8074183,171.8891031,78.8376545
Male,67.28400618,172.6768741,170.9013757,78.32484866
Male,72.61446184,205.3742526,184.4407331,93.15611798
Male,65.37336656,172.9429842,166.0483511,78.4455541
Male,72.169391,204.9855117,183.3102532,92.97978823
Male,68.08378211,194.1430492,172.9328066,88.06173397
Male,66.14161348,170.8980278,167.9996982,77.51797821
Male,67.88908219,170.9302018,172.4382688,77.53257209
Male,68.13016807,194.9252711,173.0506269,88.41654359
Male,63.79144609,147.1449583,162.0302731,66.74377591
Male,67.07165992,164.8066059,170.3620162,74.75495799
Male,69.38873246,194.2304276,176.2473804,88.10136812
Male,69.57691046,182.8887134,176.7253526,82.95685727
Male,72.55969529,210.8636397,184.301626,95.64606006
Male,68.00799418,171.2220807,172.7403052,77.66496603
Male,68.5540973,172.2157454,174.1274071,78.11568439
Male,67.63746619,194.8270412,171.7991641,88.37198726
Male,66.06711526,167.4857955,167.8104728,75.97021693
Male,68.38764886,179.6517586,173.7046281,81.4886005
Male,69.61340383,188.8687778,176.8180457,85.66936667
Male,69.78963253,192.4383247,177.2656666,87.28848459
Male,70.75078014,212.6476666,179.7069815,96.45528041
Male,70.51041016,174.8848844,179.0964418,79.32638447
Male,72.98322094,224.3725199,185.3773812,101.77358
Male,67.01382842,176.4652113,170.2151242,80.04320811
Male,70.3585576,183.3837722,178.7107363,83.18141199
Male,65.67307695,181.5956312,166.8096155,82.37032554
Male,64.53373761,153.5834533,163.9156935,69.66422573
Male,63.86204107,155.0812367,162.2095843,70.34360832
Male,70.80982653,203.9784177,179.8569594,92.52297846
Male,67.80901469,179.9344654,172.2348973,81.61683401
Male,67.6159545,185.579959,171.7445244,84.17758477
Male,67.90243707,173.3975281,172.4721902,78.65173155
Male,72.67888504,216.6863153,184.604368,98.28717911
Male,65.25560915,145.3352606,165.7492472,65.92291151
Male,67.51220432,177.4228201,171.480999,80.47757182
Male,68.73722074,169.6417369,174.5925407,76.94813474
Male,70.36731416,202.5715802,178.732978,91.88484822
Male,72.04083408,199.1736004,182.9837186,90.34355177
Male,66.99586413,166.5673594,170.1694949,75.55362168
Male,71.5311788,199.9735437,181.6891942,90.70639962
Male,69.68208839,187.5760516,176.9925045,85.0829964
Male,66.1902381,170.414341,168.1232048,77.29858175
Male,66.8231542,173.6107366,169.7308117,78.74844124
Male,65.85141832,169.6068598,167.2626025,76.93231475
Male,74.00796268,219.8957391,187.9802252,99.74294807
Male,66.38143543,172.7359083,168.608846,78.3516261
Male,69.82844926,195.9790196,177.3642611,88.89451545
Male,70.14476291,194.8313955,178.1676978,88.37396236
Male,71.70930757,205.6484492,182.1416412,93.28049137
Male,67.53060627,167.6137769,171.5277399,76.02826827
Male,66.00806744,167.0116321,167.6604913,75.75514022
Male,67.44514266,165.2742449,171.3106624,74.96707528
Male,68.93179524,182.3642953,175.0867599,82.71898544
Male,66.53083504,189.3613951,168.988321,85.89281392
Male,71.16944715,195.3305956,180.7703958,88.6003955
Male,68.91283093,180.823138,175.0385906,82.0199288
Male,65.41833426,160.7703087,166.162569,72.92412586
Male,70.43717697,200.2047343,178.9104295,90.81126584
Male,71.26893074,189.3074613,181.0230841,85.86834997
Male,68.35981059,174.1982892,173.6339189,79.01495041
Male,73.33959,217.0610533,186.2825586,98.45715727
Male,72.30019039,213.2294517,183.6424836,96.71917344
Male,74.04328976,219.3379088,188.069956,99.48992073
Male,68.30283918,193.702694,173.4892115,87.86199238
Male,65.14231429,171.6167099,165.4614783,77.84396666
Male,60.61411476,156.4583548,153.9598515,70.96825808
Male,68.9744814,192.12988,175.1951828,87.14857651
Male,69.48456292,188.8552055,176.4907898,85.66321039
Male,65.00141316,161.0294158,165.1035894,73.04165478
Male,70.21337543,197.5000192,178.3419736,89.58442869
Male,64.99289154,138.9241726,165.0819445,63.01489328
Male,71.64441882,190.0632856,181.9768238,86.21118586
Male,72.61681633,224.8579017,184.4467135,101.9937454
Male,71.0465619,191.274562,180.4582672,86.76061111
Male,72.72634178,218.7662937,184.7249081,99.23064068
Male,69.11983055,176.6659592,175.5643696,80.13426578
Male,68.97394183,182.3122087,175.1938122,82.69535937
Male,71.53097768,203.820261,181.6886833,92.45123985
Male,65.32733671,171.762518,165.9314352,77.91010405
Male,73.09287082,193.9441806,185.6558919,87.97152877
Male,68.86006247,177.1310522,174.9045587,80.34522821
Male,68.97342283,159.2852282,175.192494,72.25050524
Male,67.01379497,199.1954001,170.2150392,90.35343991
Male,71.55771849,185.9059095,181.756605,84.3254333
Male,70.35187988,198.9030119,178.6937749,90.22081499
Female,58.91073204,102.0883264,149.6332594,46.30644813
Female,65.23001251,141.3058226,165.6842318,64.09519069
Female,63.36900376,131.0414027,160.9572695,59.43933193
Female,64.47999743,128.1715112,163.7791935,58.13757212
Female,61.79309615,129.781407,156.9544642,58.86780799
Female,65.96801895,156.8020826,167.5587681,71.12417026
Female,62.85037864,114.9690383,159.6399618,52.149036
Female,65.65215644,165.0830012,166.7564773,74.88032869
Female,61.89023374,111.6761992,157.2011937,50.65543055
Female,63.67786815,104.1515596,161.7417851,47.24231424
Female,68.10117224,166.5756608,172.9769775,75.55738712
Female,61.79887853,106.233687,156.9691515,48.18675055
Female,63.37145896,128.1181691,160.9635058,58.11337657
Female,58.89588635,101.6826134,149.5955513,46.12241996
Female,58.4382491,98.19262093,148.4331527,44.53938731
Female,60.80979868,126.9154633,154.4568886,57.56783882
Female,70.12865283,151.2542704,178.1267782,68.607727
Female,62.25742965,115.7973934,158.1338713,52.52477127
Female,61.73509022,107.8668724,156.8071292,48.92755037
Female,63.05955669,145.5899291,160.171274,66.03842714
Female,62.28683837,139.5227077,158.2085695,63.28638402
Female,61.82747755,122.7661667,157.041793,55.68575107
Female,66.34753722,157.3809648,168.5227445,71.38674659
Female,65.32063203,145.0373756,165.9144053,65.78779328
Female,66.1038728,148.6451826,167.9038369,67.42426565
Female,64.52718203,132.6808682,163.8990424,60.18298039
Female,56.54797498,84.87212365,143.6318565,38.49731631
Female,62.73928093,138.5304211,159.3577736,62.83629078
Female,61.58519865,137.4252868,156.4264046,62.33501068
Female,62.02442483,124.6039406,157.5420391,56.51935063
Female,65.31133414,140.2667004,165.8907887,63.62385316
Female,61.20495607,108.2901042,155.4605884,49.11952496
Female,67.02509352,150.2191759,170.2437375,68.13821645
Female,60.21116656,119.0375342,152.9363631,53.99447319
Female,63.93997277,139.4959573,162.4075308,63.27425028
Female,63.35780516,125.6132382,160.9288251,56.97715992
Female,63.68506845,132.2829779,161.7600739,60.00250049
Female,60.28887039,130.440809,153.1337308,59.16690745
Female,63.40728979,128.8483894,161.0545161,58.44459866
Female,60.63160012,109.7196963,154.0042643,49.76797646
Female,67.37359659,146.023295,171.1289353,66.23499844
Female,66.8727416,158.8551942,169.8567637,72.05544525
Female,60.04714722,114.6035259,152.5197539,51.98324252
Female,64.15447227,133.1383556,162.9523596,60.39049299
Female,63.46166489,128.9509609,161.1926288,58.49112424
Female,67.24386795,154.0615748,170.7994246,69.88109785
Female,66.21359451,139.0011336,168.1825301,63.0498022
Female,64.69282138,138.6808136,164.3197663,62.90450759
Female,66.19928328,180.6983171,168.1461795,81.96331105
Female,65.85337582,149.1185284,167.2675746,67.63897153
Female,65.04952022,145.0735386,165.2257814,65.80419651
Female,64.47761515,144.6382457,163.7731425,65.60675114
Female,62.54007732,139.4786439,158.8517964,63.26639706
Female,61.59623162,129.9771492,156.4544283,58.95659508
Female,60.95032891,117.4225887,154.8138354,53.26194684
Female,63.5532238,137.4920704,161.4251885,62.36530321
Female,62.24834635,138.3824133,158.1107997,62.76915561
Female,66.19059084,141.2719561,168.1241007,64.07982911
Female,62.54805798,123.7128539,158.8720673,56.11516084
Female,66.62983432,145.5947116,169.2397792,66.04059643
Female,59.60856014,109.813156,151.4057427,49.81036907
Female,64.49339476,159.4560658,163.8132227,72.32799579
Female,64.9365559,152.419352,164.938852,69.13619871
Female,61.37925849,141.4274506,155.9033166,64.15036016
Female,66.07078721,147.7523301,167.8197995,67.01927492
Female,63.91443166,131.5137046,162.3426564,59.65356431
Female,69.61980602,157.0237338,176.8343073,71.22470948
Female,67.18153588,156.9508471,170.6411011,71.19164862
Female,63.39905083,143.8404297,161.0335891,65.24486818
Female,61.2131715,98.70749259,155.4814556,44.77292898
Female,59.6678488,126.3552557,151.556336,57.31373313
Female,64.08940647,134.2110172,162.7870924,60.87704372
Female,60.57806288,118.2428118,153.8682797,53.63399349
Female,62.1148664,145.3373594,157.7717607,65.92386355
Female,56.15945802,90.81525566,142.6450234,41.19307344
Female,67.44927297,170.8303536,171.3211534,77.48728175
Female,65.06514463,156.1631269,165.2654674,70.83434504
Female,65.52885617,138.9895355,166.4432947,63.04454139
Female,63.14965274,124.1937717,160.400118,56.33330128
Female,58.87430067,102.9270775,149.5407237,46.68689895
Female,66.02123191,141.6562452,167.6939291,64.25413955
Female,61.52509112,133.5285077,156.2737315,60.56746287
Female,63.5843105,133.1894038,161.5041487,60.41364805
Female,59.78676291,116.9048715,151.8583778,53.02711446
Female,67.14920636,139.5528148,170.5589841,63.30004036
Female,62.32308708,127.130913,158.3006412,57.6655651
Female,65.14765956,134.6620247,165.4750553,61.08161709
Female,70.62859645,170.1484685,179.396635,77.17798413
Female,67.38745119,164.8926584,171.164126,74.79399071
Female,68.13040881,177.2401312,173.0512384,80.3947056
Female,63.48845964,124.0528718,161.2606875,56.26939021
Female,61.16306528,107.2354433,155.3541858,48.64113922
Female,70.71013953,161.3634843,179.6037544,73.19318557
Female,65.20885481,137.7030416,165.6304912,62.46099803
Female,61.35948933,123.4201346,155.8531029,55.98238569
Female,62.07171519,142.6636194,157.6621566,64.71107643
Female,65.40488188,144.0259412,166.1284,65.3290147
Female,61.82336812,112.0018617,157.031355,50.80314847
Female,62.94719725,123.6842386,159.885881,56.10218117
Female,64.36303372,133.183927,163.4821056,60.41116383
Female,64.03853748,147.240564,162.6578852,66.78714191
Female,69.78833269,167.4376589,177.262365,75.94838256
Female,62.82235002,126.816039,159.568769,57.52274078
Female,71.99125654,177.3660018,182.8577916,80.45179947
Female,61.99408654,134.417292,157.4649798,60.97060829
Female,65.80460587,139.4832096,167.1436989,63.26846801
Female,60.03061012,104.4973318,152.4777497,47.39915373
Female,64.49886565,146.125363,163.8271188,66.28129567
Female,62.04964451,119.8653774,157.606097,54.36997625
Female,64.56797941,137.5341643,164.0026677,62.38439666
Female,60.50431592,116.3819743,153.6809624,52.78993246
Female,61.21444992,128.2664989,155.4847028,58.18065777
Female,65.7806083,146.8563543,167.0827451,66.61286746
Female,60.6742784,115.8050352,154.1126671,52.52823751
Female,64.78985261,124.1725273,164.5662256,56.32366502
Female,62.99657931,131.0042845,160.0113115,59.42249542
Female,63.80948265,142.4217765,162.0760859,64.60137844
Female,62.27990011,133.2552611,158.1909463,60.44352037
Female,61.71103191,108.028807,156.746021,49.00100264
Female,64.82264546,142.6970393,164.6495195,64.72623547
Female,65.53508718,146.1355424,166.4591214,66.28591293
Female,61.33665902,127.34182,155.7951139,57.76123081
Female,57.10386947,93.5063159,145.0438284,42.41371684
Female,56.44568503,96.64024466,143.37204,43.83524186
Female,60.8155622,132.174817,154.471528,59.9534396
Female,61.46478353,137.299169,156.1205502,62.27780466
Female,61.9240636,126.4316967,157.2871215,57.34840619
Female,66.66459015,153.9485134,169.328059,69.82981409
Female,65.08266578,141.1253511,165.3099711,64.01333024
Female,63.493143,160.5546039,161.2725832,72.8262839
Female,64.59028563,140.1760817,164.0593255,63.58274924
Female,61.02434221,134.1937126,155.0018292,60.86919447
Female,62.24708076,117.2303372,158.1075851,53.17474313
Female,65.06012567,140.9852458,165.2527192,63.94977961
Female,63.21982429,142.9734064,160.5783537,64.85159337
Female,63.22901952,131.2381262,160.6017096,59.52856414
Female,63.27892843,134.8275936,160.7284782,61.15671783
Female,66.05067057,138.9063787,167.7687033,63.00682214
Female,63.03770494,127.0703939,160.1157705,57.63811413
Female,62.62808294,121.724753,159.0753307,55.21337415
Female,61.66856602,111.6196124,156.6381577,50.62976322
Female,63.4440555,126.5076312,161.147901,57.38284947
Female,62.06942481,121.9612849,157.656339,55.32066314
Female,68.00680397,161.1647092,172.7372821,73.10302277
Female,66.53495889,163.5615007,168.9987956,74.19018825
Female,62.5498458,118.903204,158.8766083,53.93354209
Female,65.18223886,133.5140097,165.5628867,60.56088667
Female,65.22690075,123.1733821,165.6763279,55.87046071
Female,63.95483038,121.8886371,162.4452692,55.28771069
Female,63.82603844,149.369119,162.1181376,67.75263741
Female,64.09121223,130.9722097,162.7916791,59.40794656
Female,59.6456491,116.551867,151.4999487,52.86699446
Female,64.29921744,140.1068064,163.3200123,63.55132655
Female,66.15762817,143.7091839,168.0403756,65.18533616
Female,59.08869463,129.2726075,150.0852844,58.63702059
Female,63.96153518,140.7621884,162.4622993,63.84860254
Female,62.40706413,120.3033498,158.5139429,54.56863704
Female,65.46078494,141.8851297,166.2703938,64.35795973
Female,64.98197829,157.8291518,165.0542248,71.59004062
Female,61.81765527,121.6150002,157.0168444,55.16359115
Female,63.82601773,153.8461075,162.118085,69.78336359
Female,64.27077207,134.1388161,163.2477611,60.84429389
Female,57.96193618,112.2269836,147.2233179,50.90526196
Female,58.59722547,104.7974634,148.8369527,47.535291
Female,62.43086682,127.7652495,158.5744017,57.95329504
Female,61.2184549,119.2754268,155.4948754,54.10237937
Female,61.70639378,110.9233443,156.7342402,50.31394158
Female,67.40787625,159.7282136,171.2160057,72.45143986
Female,63.0419971,122.0872455,160.1266726,55.37779786
Female,63.91771943,135.6972842,162.3510073,61.55120255
Female,66.25955804,138.8399399,168.2992774,62.97668604
Female,60.96731744,113.79525,154.8569863,51.61661502
Female,62.3828476,125.347102,158.4524329,56.8564427
Female,65.75280953,160.2900485,167.0121362,72.70628366
Female,66.25260405,150.0964548,168.2816143,68.08255113
Female,65.95375622,163.5971219,167.5225408,74.20634571
Female,62.02837306,103.2750293,157.5520676,46.84472711
Female,61.52060853,127.3906609,156.2623457,57.78338466
Female,65.14361589,141.5753003,165.4647844,64.21742362
Female,65.27433111,136.5085062,165.796801,61.91916633
Female,57.44256697,104.4866362,145.9041201,47.3943023
Female,64.56610758,129.7754571,163.9979133,58.86510912
Female,57.31390274,95.1390468,145.577313,43.15431052
Female,61.83922985,110.4141611,157.0716438,50.08298016
Female,63.61781518,122.5903559,161.5892505,55.60600473
Female,64.48516473,150.4028987,163.7923184,68.22155162
Female,66.11415561,158.9539335,167.9299553,72.10023261
Female,61.66852287,112.9355906,156.6380481,51.22668039
Female,63.30959493,144.0175193,160.8063711,65.32519462
Female,60.845512,135.9564499,154.5476005,61.66875802
Female,60.44739666,117.653785,153.5363875,53.36681566
Female,58.8616251,90.72856088,149.5085277,41.15374939
Female,66.56377205,156.832191,169.071981,71.13782719
Female,66.34567466,158.2851317,168.5180136,71.79686946
Female,62.69642852,134.3959787,159.2489284,60.96094078
Female,63.11386926,124.8185301,160.3092279,56.61668672
Female,61.74305495,111.9640925,156.8273596,50.78601667
Female,61.62998659,111.1724659,156.5401659,50.42694116
Female,61.52602233,124.8824341,156.2760967,56.64567305
Female,64.23446984,130.2196381,163.1555534,59.0665861
Female,61.7595465,131.0222304,156.8692481,59.43063553
Female,64.83019327,148.9843128,164.6686909,67.57809241
Female,66.75907054,150.8813297,169.5680392,68.43856409
Female,67.19076332,176.4329016,170.6645388,80.02855268
Female,62.95527375,150.5825209,159.9063953,68.30302681
Female,64.27624274,123.2988015,163.2616566,55.92734996
Female,60.77915797,110.8800454,154.3790613,50.29430153
Female,60.62849862,130.9998242,153.9963865,59.42047227
Female,59.02808724,111.833549,149.9313416,50.72680316
Female,63.30601816,134.3237693,160.7972861,60.92818714
Female,61.61994587,113.1701561,156.5146625,51.33307746
Female,61.19722319,115.9063959,155.4409469,52.57421393
Female,63.21875893,140.407858,160.5756477,63.68788111
Female,61.97993469,119.9108456,157.4290341,54.39060027
Female,56.78543437,83.99307747,144.2350033,38.098588
Female,62.80619937,116.7333151,159.5277464,52.94929786
Female,58.75125363,97.7224906,149.2281842,44.32613996
Female,61.23624749,111.5027074,155.5400686,50.57673604
Female,63.31981767,119.3159883,160.8323369,54.12077775
Female,66.90945227,151.6128907,169.9500088,68.77039432
Female,68.27672544,177.0852419,173.4228826,80.32444906
Female,58.64865968,100.2342507,148.9675956,45.46545423
Female,64.06287248,142.8694695,162.7196961,64.8044484
Female,64.49323626,141.7356758,163.8128201,64.29016866
